ProductKey;ProductSubcategoryKey;EnglishProductCategoryName;FrenchProductCategoryName;SpanishProductCategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Style;ModelName;EnglishDescription;FrenchDescription;Status
271;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Red, 60;Cuadro de carretera GB: rojo, 60;Cadre de vélo de route LL - rouge, 60;187,1571;TRUE;Red;500;337,22;60;60-62 CM;2,48;1;R ;202,332;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
272;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Red, 62;Cuadro de carretera GB: rojo, 62;Cadre de vélo de route LL - rouge, 62;181,4857;TRUE;Red;500;306,5636;62;60-62 CM;2,5;1;R ;183,9382;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
273;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Red, 62;Cuadro de carretera GB: rojo, 62;Cadre de vélo de route LL - rouge, 62;187,1571;TRUE;Red;500;337,22;62;60-62 CM;2,5;1;R ;202,332;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
274;14;Components;Composant;Componente;LB ;CM ;ML Road Frame - Red, 44;Cuadro de carretera GM: rojo, 44;Cadre de vélo de route ML - rouge, 44;352,1394;TRUE;Red;500;594,83;44;42-46 CM;2,22;1;R ;356,898;M ;U ;ML Road Frame;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes.;
275;14;Components;Composant;Componente;LB ;CM ;ML Road Frame - Red, 48;Cuadro de carretera GM: rojo, 48;Cadre de vélo de route ML - rouge, 48;352,1394;TRUE;Red;500;594,83;48;48-52 CM;2,26;1;R ;356,898;M ;U ;ML Road Frame;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes.;
276;14;Components;Composant;Componente;LB ;CM ;ML Road Frame - Red, 52;Cuadro de carretera GM: rojo, 52;Cadre de vélo de route ML - rouge, 52;352,1394;TRUE;Red;500;594,83;52;48-52 CM;2,3;1;R ;356,898;M ;U ;ML Road Frame;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes.;
277;14;Components;Composant;Componente;LB ;CM ;ML Road Frame - Red, 58;Cuadro de carretera GM: rojo, 58;Cadre de vélo de route ML - rouge, 58;352,1394;TRUE;Red;500;594,83;58;54-58 CM;2,36;1;R ;356,898;M ;U ;ML Road Frame;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes.;
278;14;Components;Composant;Componente;LB ;CM ;ML Road Frame - Red, 60;Cuadro de carretera GM: rojo, 60;Cadre de vélo de route ML - rouge, 60;352,1394;TRUE;Red;500;594,83;60;60-62 CM;2,38;1;R ;356,898;M ;U ;ML Road Frame;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.;Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes.;
279;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 44;Cuadro de carretera GB: negro, 44;Cadre de vélo de route LL - noir, 44;176,1997;TRUE;Black;500;297,6346;44;42-46 CM;2,32;1;R ;178,5808;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
280;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 44;Cuadro de carretera GB: negro, 44;Cadre de vélo de route LL - noir, 44;170,1428;TRUE;Black;500;306,5636;44;42-46 CM;2,32;1;R ;183,9382;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
281;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 44;Cuadro de carretera GB: negro, 44;Cadre de vélo de route LL - noir, 44;204,6251;TRUE;Black;500;337,22;44;42-46 CM;2,32;1;R ;202,332;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;Current
282;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 48;Cuadro de carretera GB: negro, 48;Cadre de vélo de route LL - noir, 48;176,1997;TRUE;Black;500;297,6346;48;48-52 CM;2,36;1;R ;178,5808;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
283;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 48;Cuadro de carretera GB: negro, 48;Cadre de vélo de route LL - noir, 48;170,1428;TRUE;Black;500;306,5636;48;48-52 CM;2,36;1;R ;183,9382;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
284;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 48;Cuadro de carretera GB: negro, 48;Cadre de vélo de route LL - noir, 48;204,6251;TRUE;Black;500;337,22;48;48-52 CM;2,36;1;R ;202,332;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;Current
285;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 52;Cuadro de carretera GB: negro, 52;Cadre de vélo de route LL - noir, 52;176,1997;TRUE;Black;500;297,6346;52;48-52 CM;2,4;1;R ;178,5808;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
286;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 52;Cuadro de carretera GB: negro, 52;Cadre de vélo de route LL - noir, 52;170,1428;TRUE;Black;500;306,5636;52;48-52 CM;2,4;1;R ;183,9382;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;
287;14;Components;Composant;Componente;LB ;CM ;LL Road Frame - Black, 52;Cuadro de carretera GB: negro, 52;Cadre de vélo de route LL - noir, 52;204,6251;TRUE;Black;500;337,22;52;48-52 CM;2,4;1;R ;202,332;L ;U ;LL Road Frame;The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.;Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix.;Current
288;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 42;;;623,8403;TRUE;Silver;500;1204,3248;42;42-46 CM;2,72;1;M ;722,5949;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
289;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 42;;;660,9142;TRUE;Silver;500;1240,4545;42;42-46 CM;2,72;1;M ;744,2727;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
290;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 42;;;747,2002;TRUE;Silver;500;1364,5;42;42-46 CM;2,72;1;M ;818,7;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;Current
291;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 44;;;706,811;TRUE;Silver;500;1364,5;44;42-46 CM;2,76;1;M ;818,7;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
292;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 48;;;706,811;TRUE;Silver;500;1364,5;48;48-52 CM;2,8;1;M ;818,7;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
293;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 46;;;623,8403;TRUE;Silver;500;1204,3248;46;42-46 CM;2,84;1;M ;722,5949;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
294;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 46;;;660,9142;TRUE;Silver;500;1240,4545;46;42-46 CM;2,84;1;M ;744,2727;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
295;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Silver, 46;;;747,2002;TRUE;Silver;500;1364,5;46;42-46 CM;2,84;1;M ;818,7;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;Current
296;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Black, 42;;;617,0281;TRUE;Black;500;1191,1739;42;42-46 CM;2,72;1;M ;714,7043;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
297;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Black, 42;;;653,6971;TRUE;Black;500;1226,9091;42;42-46 CM;2,72;1;M ;736,1455;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;
298;12;Components;Composant;Componente;LB ;CM ;HL Mountain Frame - Black, 42;;;739,041;TRUE;Black;500;1349,6;42;42-46 CM;2,72;1;M ;809,76;H ;U ;HL Mountain Frame;Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.;Chaque cadre est fabriqué artisanalement dans notre atelier de Bordeaux afin d'obtenir le diamètre et l'épaisseur adaptés à un vélo tout-terrain de premier choix. Le cadre en aluminium soudé à chaud présente un tube d'un plus grand diamètre, afin d'absorber les bosses.;Current
